"331,819227688460238848,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to ,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12.0,10.0,Finn,,2017-01-11,17:01:16,7612,25361,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,Border_terrier,0.4824520000000001,True,German_shepherd,0.181082,True,Norwegian_elkhound,0.0652566,True,1.2";;
"332,819006400881917954,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet ,""https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1"",14.0,10.0,Sunny,doggo,2017-01-11,02:21:57,21441,49433,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,Prison,0.907083,False,Palace,0.0200891,False,Umbrella,0.00784954,False,1.4";;
"333,819004803107983360,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet ,""https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1"",14.0,10.0,Bo,doggo,2017-01-11,02:15:36,41566,94500,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,Standard_poodle,0.351308,True,Toy_poodle,0.271929,True,Tibetan_terrier,0.0947592,True,1.4";;
"334,818627210458333184,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",Meet Wafer. He represents every fiber of my being. 13/10 very good dog ,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13.0,10.0,Wafer,,2017-01-10,01:15:10,8452,24331,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,Labrador_retriever,0.384188,True,Beagle,0.255917,True,Grocery_store,0.0797995,False,1.3";;
"335,818614493328580609,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly ,""https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1"",12.0,10.0,Bear,,2017-01-10,00:24:38,2937,10833,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Chihuahua,0.450722,True,Border_terrier,0.204177,True,Beagle,0.092774,True,1.2";;
"336,818536468981415936,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11.0,10.0,Tom,,2017-01-09,19:14:36,2826,11993,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,Swing,0.999403,False,Welsh_springer_spaniel,6.229489999999999e-05,True,Bow,3.04619e-05,False,1.1";;
"337,818259473185828864,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12.0,10.0,Florence,,2017-01-09,00:53:55,2586,12069,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,Miniature_schnauzer,0.367368,True,Toy_poodle,0.112479,True,Standard_schnauzer,0.095434,True,1.2";;
"338,818145370475810820,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,""https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1"",11.0,10.0,Autumn,,2017-01-08,17:20:31,2959,13522,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,Golden_retriever,0.621931,True,Labrador_retriever,0.364997,True,Redbone,0.00397148,True,1.1";;
"339,817827839487737858,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,https://twitter.com/dog_rates/status/817827839487737858/video/1,13.0,10.0,Buddy,,2017-01-07,20:18:46,30843,57001,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,Cocker_spaniel,0.387608,True,Golden_retriever,0.264844,True,Pekinese,0.122123,True,1.3";;
"340,817777686764523521,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""This is Dido. She's playing the lead role in """"Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."""" 13/10 (IG: didodoggo) "",https://twitter.com/dog_rates/status/817777686764523521/video/1,13.0,10.0,Dido,pupper,2017-01-07,16:59:28,3037,11762,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,Curly-coated_retriever,0.733256,True,Flat-coated_retriever,0.214145,True,Irish_water_spaniel,0.029769,True,1.3";;
"341,817536400337801217,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""Say hello to Eugene &amp";" Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time "",""https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1"",12.0,10.0,Eugene,,2017-01-07,01:00:41,3453,12957,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,Pug,0.971358,True,French_bulldog,0.0285185,True,Boston_bull,8.596979999999999e-05,True,1.2";
"342,817423860136083457,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,https://twitter.com/dog_rates/status/817423860136083457/video/1,13.0,10.0,Ken,,2017-01-06,17:33:29,17158,37722,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,Ice_bear,0.3362,False,Samoyed,0.201358,True,Eskimo_dog,0.186789,True,1.3";;
"343,817415592588222464,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel";;
;;
",https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1"",11.0,10.0,Strudel,,2017-01-06,17:00:38,1107,6179,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,0.806163,True,Black-and-tan_coonhound,0.0973859,True,Miniature_pinscher,0.0859928,True,1.1";;
"344,817171292965273600,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13.0,10.0,Tebow,,2017-01-06,00:49:53,2288,9582,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,Golden_retriever,0.295483,True,Irish_setter,0.144431,True,Chesapeake_Bay_retriever,0.07787899999999999,True,1.3";;
"345,817120970343411712,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",Name a more iconic quartet... I'll wait. 13/10 for all ,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13.0,10.0,NaN,,2017-01-05,21:29:55,2972,13240,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,0.568809,True,Afghan_hound,0.229352,True,Golden_retriever,0.15713,True,1.3";;
"346,817056546584727552,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11.0,10.0,Chloe,,2017-01-05,17:13:55,1887,9417,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,Kelpie,0.8644149999999999,True,French_bulldog,0.0974556,True,German_shepherd,0.00852587,True,1.1";;
"347,816816676327063552,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12.0,10.0,Timber,,2017-01-05,01:20:46,2322,10956,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,Malamute,0.668164,True,Pembroke,0.105033,True,Siberian_husky,0.077875,True,1.2";;
"348,816697700272001025,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,""https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1"",12.0,10.0,Binky,,2017-01-04,17:27:59,2503,10789,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese_dog,0.047607800000000006,True,1.2";;
"349,816450570814898180,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,""https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1"",13.0,10.0,Moose,,2017-01-04,01:05:59,9227,33596,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1,Web_site,0.35285700000000003,False,Envelope,0.0601072,False,Nail,0.0312909,False,1.3";;
"350,816336735214911488,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11.0,10.0,Dudley,,2017-01-03,17:33:39,2234,9460,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador_retriever,0.91933,True,Kuvasz,0.0494795,True,Golden_retriever,0.0119342,True,1.1";;
"351,816091915477250048,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,""https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1"",12.0,10.0,Comet,,2017-01-03,01:20:49,2456,9805,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian,0.967345,True,Samoyed,0.00739748,True,Papillon,0.0060165,True,1.2";;
"352,815990720817401858,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!";;
;;
",https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1"",11.0,10.0,Jack,,2017-01-02,18:38:42,1193,5488,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua,0.428756,True,Miniature_pinscher,0.103912,True,Staffordshire_bullterrier,0.0889587,True,1.1";;
"353,815966073409433600,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,https://twitter.com/dog_rates/status/815966073409433600/video/1,13.0,10.0,NaN,pupper,2017-01-02,17:00:46,9725,24769,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan_mastiff,0.506312,True,Tibetan_terrier,0.29569,True,Otterhound,0.0362507,True,1.3";;
"354,815736392542261248,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,""https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1"",11.0,10.0,Akumi,,2017-01-02,01:48:06,2582,10815,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border_collie,0.5489069999999999,True,Cardigan,0.17852300000000002,True,Collie,0.146351,True,1.1";;
"355,815639385530101762,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12.0,10.0,Titan,,2017-01-01,19:22:38,1878,9053,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German_shepherd,0.8179529999999999,True,Norwegian_elkhound,0.140007,True,Malinois,0.0248209,True,1.2";;
"356,815390420867969024,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",Happy New Year from the squad! 13/10 for all ,https://twitter.com/dog_rates/status/815390420867969024/photo/1,13.0,10.0,NaN,,2017-01-01,02:53:20,4330,11350,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1,Restaurant,0.279846,False,Toyshop,0.0914294,False,Paper_towel,0.0461474,False,1.3";;
"357,814986499976527872,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11.0,10.0,Cooper,pupper,2016-12-31,00:08:17,1483,8386,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,Dalmatian,0.999828,True,Boxer,6.78061e-05,True,American_Staffordshire_terrier,3.42436e-05,True,1.1";;
"358,814638523311648768,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,""https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1"",12.0,10.0,Olivia,,2016-12-30,01:05:33,3084,12397,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,Golden_retriever,0.650814,True,Kuvasz,0.053281,True,Cocker_spaniel,0.035439599999999995,True,1.2";;
"359,814530161257443328,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12.0,10.0,Alf,,2016-12-29,17:54:58,2114,9543,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,Miniature_poodle,0.626913,True,Toy_poodle,0.26558200000000004,True,Soft-coated_wheaten_terrier,0.0416142,True,1.2";;
"360,814153002265309185,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12.0,10.0,Oshie,,2016-12-28,16:56:16,9932,31642,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,Golden_retriever,0.490068,True,Labrador_retriever,0.291956,True,Chow,0.07247469999999999,True,1.2";;
"361,813910438903693312,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11.0,10.0,Chubbs,doggo,2016-12-28,00:52:25,2150,10220,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian_husky,0.6993550000000001,True,Eskimo_dog,0.256433,True,Norwegian_elkhound,0.0131888,True,1.1";;
"362,813812741911748608,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP "",""https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1"",14.0,10.0,Gary,,2016-12-27,18:24:12,16002,39951,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French_bulldog,0.709146,True,Boston_bull,0.247621,True,Boxer,0.0188551,True,1.4";;
"363,813800681631023104,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Sky. She's learning how to roll her R's. 12/10 cultured af ,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12.0,10.0,Sky,,2016-12-27,17:36:16,2022,9192,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,Malamute,0.501159,True,Siberian_husky,0.228792,True,Eskimo_dog,0.200388,True,1.2";;
"364,813217897535406080,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",Here is Atlas. He went all out this year. 13/10 downright magical af ,""https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1"",13.0,10.0,Atlas,,2016-12-26,03:00:30,8318,20552,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed,0.905972,True,Pomeranian,0.048038300000000006,True,West_Highland_white_terrier,0.0356671,True,1.3";;
"365,813202720496779264,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 ,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11.0,10.0,NaN,doggo,2016-12-26,02:00:11,2059,10091,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,Cocker_spaniel,0.701852,True,Golden_retriever,0.120345,True,Labrador_retriever,0.0363202,True,1.1";;
"366,813187593374461952,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13.0,10.0,NaN,,2016-12-26,01:00:05,4995,21838,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,Golden_retriever,0.888181,True,Labrador_retriever,0.0423119,True,Saluki,0.00970173,True,1.3";;
"367,813172488309972993,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Eleanor. She winks like she knows many things that you don't. 12/10 ,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12.0,10.0,Eleanor,,2016-12-26,00:00:03,2199,10271,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,Doormat,0.954844,False,Golden_retriever,0.0261931,True,Cocker_spaniel,0.00438598,True,1.2";;
"368,813157409116065792,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,""https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1"",12.0,10.0,Layla,,2016-12-25,23:00:08,2524,8504,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,Siamese_cat,0.8439110000000001,False,Pembroke,0.07056710000000001,True,Cardigan,0.041916,True,1.2";;
"369,813142292504645637,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,""https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1"",13.0,10.0,NaN,,2016-12-25,22:00:04,2680,9260,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,Beagle,0.848735,True,Ibizan_hound,0.0446025,True,Italian_greyhound,0.0186108,True,1.3";;
"370,813127251579564032,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup ,""https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1"",11.0,10.0,NaN,doggo,2016-12-25,21:00:18,3592,13090,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian_elkhound,0.432416,True,Whippet,0.374223,True,Siberian_husky,0.032462599999999994,True,1.1";;
"371,813112105746448384,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12.0,10.0,Toby,,2016-12-25,20:00:07,3164,11378,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,Dingo,0.287369,False,Pembroke,0.140682,True,Basenji,0.0908189,True,1.2";;
"372,813096984823349248,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11.0,10.0,Rocky,doggo,2016-12-25,19:00:02,4142,11564,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great_Dane,0.128056,True,Boston_bull,0.117003,True,Kelpie,0.08696430000000001,True,1.1";;
"373,813081950185472002,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,""https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1"",11.0,10.0,Baron,,2016-12-25,18:00:17,3167,10865,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Doberman,0.909951,True,Kelpie,0.0426494,True,Miniature_pinscher,0.0230041,True,1.1";;
"374,813066809284972545,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12.0,10.0,Tyr,,2016-12-25,17:00:08,2235,8760,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,Toy_terrier,0.7764,True,Pembroke,0.115034,True,Basenji,0.048873,True,1.2";;
"375,813051746834595840,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13.0,10.0,Bauer,,2016-12-25,16:00:16,8359,23040,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,Golden_retriever,0.914804,True,Labrador_retriever,0.08355,True,Kuvasz,0.000453224,True,1.3";;
"376,812781120811126785,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,""https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1"",10.0,10.0,Swagger,,2016-12-24,22:04:54,2173,8322,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,Bull_mastiff,0.989316,True,Boxer,0.00704296,True,French_bulldog,0.00173961,True,1.0";;
"377,812709060537683968,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12.0,10.0,Brandi,,2016-12-24,17:18:34,1644,7301,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,Irish_setter,0.326873,True,Golden_retriever,0.18261,True,Leonberg,0.156912,True,1.2";;
"378,812503143955202048,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family ";;
",https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://twitter.com/dog_rates/status/812503143955202048/photo/1"",13.0,10.0,NaN,,2016-12-24,03:40:19,1402,6708,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,2,Loupe,0.546856,False,Web_site,0.345298,False,Bubble,0.0105279,False,1.3";;
"379,812466873996607488,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12.0,10.0,Mary,,2016-12-24,01:16:12,2195,8809,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1,Bath_towel,0.0998035,False,Pillow,0.0923181,False,Great_Dane,0.0782055,True,1.2";;
"380,812372279581671427,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,""https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1"",13.0,10.0,Moe,,2016-12-23,19:00:19,4195,15073,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,Golden_retriever,0.7848729999999999,True,Cocker_spaniel,0.08778810000000001,True,Labrador_retriever,0.0832747,True,1.3";;
